dt,dt_iso,timezone,city_name,lat,lon,temp,visibility,dew_point,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,wind_gust,rain_1h,rain_3h,snow_1h,snow_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon
1698112800,2023-10-24 02:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,53.08,10000,40.42,51.01,51.01,53.98,1025,,,62,7,350,0,,,,,20,801,Clouds,few clouds,02n
1698116400,2023-10-24 03:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,50.14,10000,42.55,48.38,49.98,55.38,1025,,,75,4.61,20,,,,,,20,801,Clouds,few clouds,02n
1698120000,2023-10-24 04:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,51.08,10000,43.45,49.41,50.04,53.58,1026,,,75,5.75,30,,,,,,20,801,Clouds,few clouds,02n
1698123600,2023-10-24 05:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,51.12,10000,43.12,49.41,49.03,53.58,1026,,,74,5.75,30,,,,,,20,801,Clouds,few clouds,02n
1698127200,2023-10-24 06:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,49.17,10000,42.62,47.5,48.06,51.78,1026,,,78,4.61,360,,,,,,20,801,Clouds,few clouds,02n
1698130800,2023-10-24 07:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,51.03,10000,42.69,49.26,49.98,51.78,1026,,,73,8.05,50,,,,,,20,801,Clouds,few clouds,02n
1698134400,2023-10-24 08:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,49.08,10000,41.86,47.39,48.97,51.78,1026,,,76,4.61,10,,,,,,40,802,Clouds,scattered clouds,03n
1698138000,2023-10-24 09:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,49.98,10000,40.96,49.28,48.02,49.98,1027,,,71,3.44,40,,,,,,20,801,Clouds,few clouds,02n
1698141600,2023-10-24 10:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,49.57,10000,40.93,48.79,47.98,49.98,1028,,,72,3.44,20,,,,,,20,801,Clouds,few clouds,02n
1698145200,2023-10-24 11:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,51.13,10000,41.34,49.19,48.02,51.78,1028,,,69,4.61,40,,,,,,40,802,Clouds,scattered clouds,03n
1698148800,2023-10-24 12:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,49.33,10000,44.71,47.68,48,51.78,1029,,,84,4.61,30,,,,,,40,802,Clouds,scattered clouds,03d
1698152400,2023-10-24 13:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,50.25,10000,45.93,48.97,49.19,53.01,1029,,,85,4.61,80,,,,,,40,802,Clouds,scattered clouds,03d
1698156000,2023-10-24 14:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,54.01,10000,46.63,52.68,52.32,57.02,1029,,,76,4.61,80,,,,,,40,802,Clouds,scattered clouds,03d
1698159600,2023-10-24 15:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,58.15,10000,49.55,57.09,56.03,61.99,1029,,,73,5.01,160,0,,,,,40,802,Clouds,scattered clouds,03d
1698163200,2023-10-24 16:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,61,10000,49.98,59.95,59.99,63.19,1029,,,67,7,210,0,,,,,40,802,Clouds,scattered clouds,03d
1698166800,2023-10-24 17:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,62.78,10000,50.86,61.81,61.99,65.3,1028,,,65,9.22,190,,,,,,40,802,Clouds,scattered clouds,03d
1698170400,2023-10-24 18:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,63.03,10000,49.39,61.9,60.98,66.31,1028,,,61,10.36,240,,,,,,40,802,Clouds,scattered clouds,03d
1698174000,2023-10-24 19:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,63.39,10000,47.44,62.06,62.04,64.38,1027,,,56,6.91,190,,,,,,75,803,Clouds,broken clouds,04d
1698177600,2023-10-24 20:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,62.69,10000,47.26,61.34,61.99,65.3,1027,,,57,10.36,170,,,,,,40,802,Clouds,scattered clouds,03d
1698181200,2023-10-24 21:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,61.74,10000,49.87,60.66,60.8,64.31,1027,,,65,12.66,160,,,,,,40,802,Clouds,scattered clouds,03d
1698184800,2023-10-24 22:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,59.27,10000,51.37,58.42,58.98,61.99,1027,,,75,10.36,190,,,,,,40,802,Clouds,scattered clouds,03d
1698188400,2023-10-24 23:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,58.82,10000,51.98,58.06,57.31,60.04,1027,,,78,13,190,0,,,,,20,801,Clouds,few clouds,02n
1698192000,2023-10-25 00:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,57.69,10000,53.22,57.15,56.3,60.01,1027,,,85,13,190,0,,,,,20,801,Clouds,few clouds,02n
1698195600,2023-10-25 01:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,57.34,10000,53.2,56.82,56.3,59.04,1027,,,86,11.99,200,0,,,,,20,801,Clouds,few clouds,02n
1698199200,2023-10-25 02:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,57.34,10000,51.57,56.59,56.3,59.04,1027,,,81,13,210,0,,,,,20,801,Clouds,few clouds,02n
1698202800,2023-10-25 03:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,56.16,10000,47.62,54.9,54.99,58.98,1027,,,73,13,230,0,,,,,20,801,Clouds,few clouds,02n
1698206400,2023-10-25 04:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,55.47,10000,46.98,54.16,54.3,57.04,1026,,,73,14,230,0,,,,,20,801,Clouds,few clouds,02n
1698210000,2023-10-25 05:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,54.1,10000,47.75,52.93,53.01,55.98,1027,,,79,10.36,220,,,,,,20,801,Clouds,few clouds,02n
1698213600,2023-10-25 06:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,54.88,10000,48.83,53.83,52.99,55.99,1027,,,80,6.91,200,,,,,,20,801,Clouds,few clouds,02n
1698217200,2023-10-25 07:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,52.5,10000,48.13,51.44,51.8,55.38,1027,,,85,10.36,190,,,,,,20,801,Clouds,few clouds,02n
1698220800,2023-10-25 08:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,52.02,10000,47.66,50.92,51.03,53.58,1026,,,85,9.22,230,,,,,,20,801,Clouds,few clouds,02n
1698224400,2023-10-25 09:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,51.89,10000,47.21,50.72,51.01,53.58,1026,,,84,9.22,180,,,,,,20,801,Clouds,few clouds,02n
1698228000,2023-10-25 10:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,52.09,10000,47.41,50.94,51.01,53.58,1026,,,84,9.22,250,,,,,,20,801,Clouds,few clouds,02n
1698231600,2023-10-25 11:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,53.26,10000,47.91,52.14,50.99,54.99,1027,,,82,13,240,0,,,,,20,801,Clouds,few clouds,02n
1698235200,2023-10-25 12:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,53.44,10000,48.09,52.34,51.98,54.99,1027,,,82,9.22,230,,,,,,20,801,Clouds,few clouds,02d
1698238800,2023-10-25 13:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,55.65,10000,49.59,54.68,54.99,58.3,1027,,,80,14,240,0,,,,,40,802,Clouds,scattered clouds,03d
1698242400,2023-10-25 14:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,58.41,10000,50.52,57.47,57.2,61.2,1027,,,75,13.8,230,,,,,,40,802,Clouds,scattered clouds,03d
1698246000,2023-10-25 15:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,62.02,10000,50.56,61.03,60.8,66.2,1026,,,66,15.01,240,0,,,,,40,802,Clouds,scattered clouds,03d
1698249600,2023-10-25 16:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,64.69,10000,50.95,63.72,62.98,68.2,1026,,,61,11.99,210,0,,,,,40,802,Clouds,scattered clouds,03d
1698253200,2023-10-25 17:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,67.39,10000,51.17,66.45,64.98,70.05,1025,,,56,10.36,240,,,,,,75,803,Clouds,broken clouds,04d
1698256800,2023-10-25 18:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,67.05,10000,53.17,66.33,64.98,70.99,1024,,,61,11.5,210,,,,,,75,803,Clouds,broken clouds,04d
1698260400,2023-10-25 19:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,69.85,10000,53.94,69.22,66.97,73.38,1024,,,57,10.36,250,,,,,,75,803,Clouds,broken clouds,04d
1698264000,2023-10-25 20:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,70.3,10000,52.38,69.53,69.01,74.3,1024,,,53,11.5,200,,,,,,75,803,Clouds,broken clouds,04d
1698267600,2023-10-25 21:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,68.43,10000,52.63,67.66,66.2,73.38,1024,,,57,10.36,210,,,,,,75,803,Clouds,broken clouds,04d
1698271200,2023-10-25 22:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,65.41,,53.35,64.71,62.98,71.04,1024,,,65,7,190,0,,,,,44,802,Clouds,scattered clouds,03d
1698274800,2023-10-25 23:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,63.59,10000,56.26,63.27,62.6,68.99,1024,,,77,8.05,200,,,,,,75,803,Clouds,broken clouds,04n
1698278400,2023-10-26 00:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,63.12,10000,56.52,62.85,61.99,68.02,1024,,,79,11.99,200,0,,,,,75,803,Clouds,broken clouds,04n
1698282000,2023-10-26 01:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,61.47,10000,54.19,60.93,60.01,66.04,1024,,,77,5.01,220,0,,,,,75,803,Clouds,broken clouds,04n
1698285600,2023-10-26 02:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,62.06,,53.69,61.45,60.01,66.97,1024,,,74,4,228,5.99,,,,,83,803,Clouds,broken clouds,04n
1698289200,2023-10-26 03:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,61.3,10000,51.84,60.48,60.01,66.97,1024,,,71,9.22,220,,,,,,75,803,Clouds,broken clouds,04n
1698292800,2023-10-26 04:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,61.9,10000,52.02,61.07,60.8,65.01,1024,,,70,11.99,240,0,,,,,75,803,Clouds,broken clouds,04n
1698296400,2023-10-26 05:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,61.14,,50.52,60.15,58.3,64.98,1024,,,68,1.99,237,5.99,,,,,12,801,Clouds,few clouds,02n
1698300000,2023-10-26 06:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,59.31,,49.91,58.28,57.06,62.02,1024,,,71,1.99,269,3,,,,,5,800,Clear,sky is clear,01n
1698303600,2023-10-26 07:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,58.57,,49.59,57.51,57.99,61.99,1024,,,72,1.99,257,5.01,,,,,0,800,Clear,sky is clear,01n
1698307200,2023-10-26 08:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,56.98,,49.51,55.96,55,59.04,1024,,,76,1.01,252,1.99,,,,,0,800,Clear,sky is clear,01n
1698310800,2023-10-26 09:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,55.27,10000,50.85,54.5,55,59.99,1023,,,85,6.91,250,,,,,,40,802,Clouds,scattered clouds,03n
1698314400,2023-10-26 10:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,55.29,10000,51.19,54.57,54.99,58.03,1024,,,86,3.44,210,,,,,,40,802,Clouds,scattered clouds,03n
1698318000,2023-10-26 11:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,54.12,10000,51.26,53.46,53.6,58.03,1024,,,90,3.44,220,,,,,,40,802,Clouds,scattered clouds,03n
1698321600,2023-10-26 12:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,55.67,,51.87,55.02,54.99,58.03,1024,,,87,5.46,227,,,,,,0,800,Clear,sky is clear,01d
1698325200,2023-10-26 13:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,60.57,10000,53.33,59.94,59.99,63.99,1025,,,77,8.05,230,,,,,,40,802,Clouds,scattered clouds,03d
1698328800,2023-10-26 14:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,63.28,10000,54.12,62.69,61.99,67.3,1025,,,72,10.36,240,,,,,,40,802,Clouds,scattered clouds,03d
1698332400,2023-10-26 15:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,68.22,10000,54.72,67.66,64.98,71.31,1024,,,62,4.61,190,,,,,,40,802,Clouds,scattered clouds,03d
1698336000,2023-10-26 16:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,70.75,10000,55.27,70.25,69.04,74.3,1024,,,58,4.61,210,,,,,,40,802,Clouds,scattered clouds,03d
1698339600,2023-10-26 17:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,71.11,10000,55.13,70.61,69.8,75.33,1023,,,57,8.05,200,,,,,,40,802,Clouds,scattered clouds,03d
1698343200,2023-10-26 18:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,73.58,10000,54.36,73.04,71.98,79.3,1022,,,51,8.01,210,0,,,,,40,802,Clouds,scattered clouds,03d
1698346800,2023-10-26 19:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,73.96,,56.28,73.6,71.98,79.99,1022,,,54,8.99,200,0,,,,,1,800,Clear,sky is clear,01d
1698350400,2023-10-26 20:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,71.74,,58.05,71.53,70,79.3,1021,,,62,5.01,141,8.01,,,,,43,802,Clouds,scattered clouds,03d
1698354000,2023-10-26 21:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,68.99,10000,57.99,68.79,66.97,75.18,1021,,,68,9.22,180,,,,,,75,803,Clouds,broken clouds,04d
1698357600,2023-10-26 22:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,65.82,,58.05,65.68,63.99,71.02,1021,,,76,1.01,180,3,,,,,100,804,Clouds,overcast clouds,04n
1698361200,2023-10-26 23:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,63.7,10000,57.76,63.57,62.6,68.31,1022,,,81,5.99,170,0,,,,,75,803,Clouds,broken clouds,04n
1698364800,2023-10-27 00:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,64.06,10000,57.42,63.88,62.98,67.98,1022,,,79,9.22,200,,,,,,75,803,Clouds,broken clouds,04n
1698368400,2023-10-27 01:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,63.3,,58.06,63.23,61.99,68.02,1022,,,83,6.87,214,,,,,,99,804,Clouds,overcast clouds,04n
1698372000,2023-10-27 02:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,61.59,10000,57.04,61.45,60.8,68.02,1022,,,85,5.99,210,0,,,,,75,803,Clouds,broken clouds,04n
1698375600,2023-10-27 03:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,60.84,10000,55.31,60.48,60.01,66.04,1022,,,82,5.99,240,0,,,,,75,803,Clouds,broken clouds,04n
1698379200,2023-10-27 04:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,60.62,10000,54.77,60.19,60.01,66.04,1022,,,81,5.99,240,0,,,,,75,803,Clouds,broken clouds,04n
1698382800,2023-10-27 05:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,60.4,,53.53,59.81,59,65.01,1021,,,78,6.02,249,,,,,,5,800,Clear,sky is clear,01n
1698386400,2023-10-27 06:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,59.67,10000,52.81,59,59.05,63.01,1021,,,78,4.61,150,,,,,,75,803,Clouds,broken clouds,04n
1698390000,2023-10-27 07:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,59.09,,53.6,58.55,57.99,63.99,1021,,,82,1.01,221,3,,,,,90,804,Clouds,overcast clouds,04n
1698393600,2023-10-27 08:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,59.88,,54.37,59.43,59.05,63.99,1021,,,82,5.84,250,,,,,,91,804,Clouds,overcast clouds,04n
1698397200,2023-10-27 09:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,59.4,,54.23,58.93,57.97,62.31,1021,,,83,1.01,229,1.99,,,,,71,803,Clouds,broken clouds,04n
1698400800,2023-10-27 10:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,58.75,10000,54.57,58.37,57.2,61.3,1020,,,86,9.22,240,,,,,,75,803,Clouds,broken clouds,04n
1698404400,2023-10-27 11:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,57.9,10000,54.68,57.58,56.98,62.98,1021,,,89,9.22,240,,,,,,75,803,Clouds,broken clouds,04n
1698408000,2023-10-27 12:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,59.54,10000,56.3,59.38,58.3,62.02,1020,,,89,7,230,0,,,,,75,803,Clouds,broken clouds,04d
1698411600,2023-10-27 13:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,62.42,10000,56.86,62.22,61,64.98,1021,,,82,9.22,250,,,,,,75,803,Clouds,broken clouds,04d
1698415200,2023-10-27 14:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,63.36,10000,56.73,63.1,62.6,66.97,1021,,,79,7,230,0,,,,,75,803,Clouds,broken clouds,04d
1698418800,2023-10-27 15:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,66.74,10000,56.66,66.4,65.98,69.06,1020,,,70,5.99,260,0,,,,,75,803,Clouds,broken clouds,04d
1698422400,2023-10-27 16:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,68.36,10000,57.4,68.09,66.04,70.05,1020,,,68,3.44,310,,,,,,100,804,Clouds,overcast clouds,04d
1698426000,2023-10-27 17:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,69.51,10000,56.82,69.17,67.03,72.19,1019,,,64,1.99,277,7,,,,,75,803,Clouds,broken clouds,04d
1698429600,2023-10-27 18:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,70.29,10000,57.11,69.98,68.99,74.3,1019,,,63,7,240,0,,,,,75,803,Clouds,broken clouds,04d
1698433200,2023-10-27 19:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,71.76,10000,57.61,71.51,68.99,75.31,1018,,,61,6.91,210,,,,,,75,803,Clouds,broken clouds,04d
1698436800,2023-10-27 20:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,72.25,10000,57.13,71.94,71.01,76.3,1017,,,59,10.36,230,,,,,,75,803,Clouds,broken clouds,04d
1698440400,2023-10-27 21:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,70.39,10000,56.77,70.05,69.01,75.18,1017,,,62,9.22,210,,,,,,40,802,Clouds,scattered clouds,03d
1698444000,2023-10-27 22:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,68.94,,57.13,68.63,66.99,71.98,1017,,,66,1.01,193,3,,,,,2,800,Clear,sky is clear,01n
1698447600,2023-10-27 23:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,66.31,10000,57.02,66.02,64.4,69.98,1017,,,72,9.22,220,,,,,,20,801,Clouds,few clouds,02n
1698451200,2023-10-28 00:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,65.37,10000,56.88,65.08,63.99,69.06,1017,,,74,11.99,230,0,,,,,20,801,Clouds,few clouds,02n
1698454800,2023-10-28 01:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,65.08,10000,57.34,64.87,63.99,69.98,1017,,,76,8.05,250,,,,,,20,801,Clouds,few clouds,02n
1698458400,2023-10-28 02:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,64.71,10000,57.34,64.49,63.3,68,1017,,,77,10.36,250,,,,,,20,801,Clouds,few clouds,02n
1698462000,2023-10-28 03:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,64.62,10000,56.89,64.35,63.99,66.99,1017,,,76,10.36,260,,,,,,20,801,Clouds,few clouds,02n
1698465600,2023-10-28 04:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,63.75,10000,57.13,63.54,62.31,67.98,1017,,,79,5.99,240,0,,,,,0,800,Clear,sky is clear,01n
1698469200,2023-10-28 05:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,63.41,10000,57.49,63.27,62.01,66,1016,,,81,8.05,260,,,,,,20,801,Clouds,few clouds,02n
1698472800,2023-10-28 06:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,62.49,10000,57.27,62.35,60.8,67.98,1016,,,83,5.99,210,0,,,,,20,801,Clouds,few clouds,02n
1698476400,2023-10-28 07:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,62.98,10000,57.06,62.78,62.01,66.18,1016,,,81,4.61,210,,,,,,20,801,Clouds,few clouds,02n
1698480000,2023-10-28 08:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,61.14,10000,56.93,61,59.99,64.98,1015,,,86,8.05,230,,,,,,40,802,Clouds,scattered clouds,03n
1698483600,2023-10-28 09:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,61.11,,56.89,60.96,59.99,64.04,1015,,,86,1.99,235,3,,,,,6,800,Clear,sky is clear,01n
1698487200,2023-10-28 10:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,61.56,10000,57.65,61.5,60.8,63.99,1015,,,87,8.05,250,,,,,,20,801,Clouds,few clouds,02n
1698490800,2023-10-28 11:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,61.48,10000,56.93,61.32,60.01,64.98,1016,,,85,9.22,240,,,,,,20,801,Clouds,few clouds,02n
